championship,round,date,time,day_of_week,home_team,away_team,winner,stadium,home_team_score,away_team_score,home_team_region,away_team_region,winner_region
2003,20,20/07/2003,18h00,Domingo,Cruzeiro,Parana,Cruzeiro,Mineirao,5,1,MG,PR,MG
2003,20,20/07/2003,16h00,Domingo,Goias,Sao Caetano,Goias,Serra Dourada,2,1,GO,SP,GO
2003,20,20/07/2003,16h00,Domingo,Juventude,Paysandu,Juventude,Alfredo Jaconi,2,0,RS,PA,RS
2003,20,20/07/2003,16h00,Domingo,Vitoria,Sao Paulo,Sao Paulo,Barradao,0,2,ES,SP,SP
2003,20,20/07/2003,18h00,Domingo,Vasco,Gremio,Vasco,Sao Januario,2,0,RJ,RS,RJ
2003,21,23/07/2003,21h40,Quarta-feira,Bahia,Corinthians,-,Fonte Nova,0,0,BA,SP,-
2003,21,23/07/2003,21h40,Quarta-feira,Santos,Goias,-,Vila Belmiro,3,3,SP,GO,-
2003,21,23/07/2003,21h40,Quarta-feira,Figueirense,Vasco,-,Orlando Scarpelli,0,0,SC,RJ,-
2003,21,23/07/2003,20h30,Quarta-feira,Atletico-MG,Juventude,Atletico-MG,Mineirao,2,1,MG,RS,MG
2003,21,23/07/2003,20h30,Quarta-feira,Guarani,Athletico-PR,Guarani,Brinco de Ouro,1,0,SP,PR,SP
2003,21,23/07/2003,20h30,Quarta-feira,Parana,Fortaleza,Parana,Pinheirao,4,1,PR,CE,PR
2003,21,23/07/2003,20h30,Quarta-feira,Paysandu,Cruzeiro,Paysandu,Mangueirao,3,0,PA,MG,PA
2003,21,24/07/2003,20h30,Quinta-feira,Coritiba,Vitoria,-,Couto Pereira,1,1,PR,ES,-
2003,21,24/07/2003,20h30,Quinta-feira,Gremio,Criciuma,Criciuma,Olimpico Monumental,0,2,RS,SC,SC
2003,21,24/07/2003,20h30,Quinta-feira,Flamengo,Internacional,Flamengo,Maracana,2,1,RJ,RS,RJ
2003,21,24/07/2003,20h30,Quinta-feira,Sao Paulo,Ponte Preta,Ponte Preta,Morumbi,1,2,SP,SP,SP
2003,21,24/07/2003,20h30,Quinta-feira,Sao Caetano,Fluminense,Sao Caetano,Anacleto Atletico-MGpanella,2,0,SP,RJ,SP
2003,22,26/07/2003,16h00,Sabado,Goias,Atletico-MG,-,Serra Dourada,1,1,GO,MG,-
2003,22,26/07/2003,16h00,Sabado,Athletico-PR,Paysandu,-,Arena da Baixada,1,1,PR,PA,-
2003,22,26/07/2003,16h00,Sabado,Santos,Vasco,Santos,Vila Belmiro,2,1,SP,RJ,SP
2003,22,27/07/2003,18h00,Domingo,Internacional,Sao Caetano,-,Beira Rio,0,0,RS,SP,-
2003,22,27/07/2003,16h00,Domingo,Flamengo,Sao Paulo,-,Maracana,1,1,RJ,SP,-
2003,22,27/07/2003,16h00,Domingo,Corinthians,Gremio,Corinthians,Pacaembu,1,0,SP,RS,SP
2003,22,27/07/2003,16h00,Domingo,Criciuma,Coritiba,Coritiba,Heriberto Hulse,2,3,SC,PR,PR
2003,22,27/07/2003,18h00,Domingo,Cruzeiro,Bahia,Cruzeiro,Mineirao,5,2,MG,BA,MG
2003,22,27/07/2003,16h00,Domingo,Guarani,Figueirense,Guarani,Brinco de Ouro,3,0,SP,SC,SP
2003,22,27/07/2003,16h00,Domingo,Juventude,Fluminense,Juventude,Alfredo Jaconi,2,1,RS,RJ,RS
2003,22,27/07/2003,16h00,Domingo,Vitoria,Parana,Parana,Barradao,0,3,ES,PR,PR
2003,22,27/07/2003,09h00,Domingo,Fortaleza,Ponte Preta,Ponte Preta,Castelao,2,3,CE,SP,SP
2003,15,30/07/2003,20h30,Quarta-feira,Goias,Ponte Preta,-,Serra Dourada,0,0,GO,SP,-
2003,15,30/07/2003,20h30,Quarta-feira,Athletico-PR,Santos,Santos,Arena da Baixada,0,2,PR,SP,SP
2003,19,31/07/2003,20h30,Quinta-feira,Parana,Criciuma,Parana,Pinheirao,2,1,PR,SC,PR
2003,23,02/08/2003,16h00,Sabado,Fluminense,Cruzeiro,-,Giulite Coutinho,2,2,RJ,MG,-
2003,23,02/08/2003,18h00,Sabado,Sao Caetano,Juventude,-,Anacleto Atletico-MGpanella,1,1,SP,RS,-
2003,23,02/08/2003,16h00,Sabado,Gremio,Santos,Gremio,Olimpico Monumental,2,0,RS,SP,RS
2003,23,02/08/2003,18h00,Sabado,Sao Paulo,Internacional,Internacional,Morumbi,0,2,SP,RS,RS
2003,23,03/08/2003,16h00,Domingo,Parana,Corinthians,-,Arena da Baixada,1,1,PR,SP,-
2003,23,03/08/2003,16h00,Domingo,Bahia,Criciuma,-,Fonte Nova,2,2,BA,SC,-
2003,23,03/08/2003,16h00,Domingo,Ponte Preta,Flamengo,-,Moises Lucarelli,1,1,SP,RJ,-
2003,23,03/08/2003,16h00,Domingo,Coritiba,Fortaleza,-,Couto Pereira,1,1,PR,CE,-
2003,23,03/08/2003,18h00,Domingo,Atletico-MG,Vitoria,Atletico-MG,Mineirao,1,0,MG,ES,MG
2003,23,03/08/2003,16h00,Domingo,Figueirense,Goias,Goias,Orlando Scarpelli,0,1,SC,GO,GO
2003,23,03/08/2003,16h00,Domingo,Paysandu,Guarani,Paysandu,Mangueirao,6,1,PA,SP,PA
2003,23,03/08/2003,18h00,Domingo,Vasco,Athletico-PR,Vasco,Sao Januario,2,1,RJ,PR,RJ
2003,24,06/08/2003,21h40,Quarta-feira,Santos,Atletico-MG,-,Vila Belmiro,3,3,SP,MG,-
2003,24,06/08/2003,20h30,Quarta-feira,Vitoria,Paysandu,-,Barradao,1,1,ES,PA,-
2003,24,06/08/2003,20h30,Quarta-feira,Juventude,Ponte Preta,-,Alfredo Jaconi,0,0,RS,SP,-
2003,24,06/08/2003,21h40,Quarta-feira,Cruzeiro,Sao Paulo,-,Mineirao,1,1,MG,SP,-
2003,24,06/08/2003,20h30,Quarta-feira,Athletico-PR,Parana,Athletico-PR,Arena da Baixada,1,0,PR,PR,PR
2003,24,06/08/2003,20h30,Quarta-feira,Fortaleza,Fluminense,Fortaleza,Castelao,3,1,CE,RJ,CE
2003,24,06/08/2003,21h40,Quarta-feira,Goias,Vasco,Goias,Serra Dourada,3,1,GO,RJ,GO
2003,24,06/08/2003,20h30,Quarta-feira,Criciuma,Sao Caetano,Sao Caetano,Heriberto Hulse,0,1,SC,SP,SP
2003,24,07/08/2003,20h30,Quinta-feira,Corinthians,Figueirense,Figueirense,Pacaembu,0,1,SP,SC,SC
2003,24,07/08/2003,20h30,Quinta-feira,Flamengo,Bahia,Flamengo,Maracana,6,0,RJ,BA,RJ
2003,24,07/08/2003,20h30,Quinta-feira,Guarani,Gremio,Guarani,Brinco de Ouro,2,0,SP,RS,SP
2003,24,07/08/2003,15h00,Quinta-feira,Internacional,Coritiba,Internacional,Beira Rio,1,0,RS,PR,RS
2003,25,09/08/2003,16h00,Sabado,Fluminense,Criciuma,-,Maracana,1,1,RJ,SC,-
2003,25,09/08/2003,16h00,Sabado,Parana,Santos,Santos,Couto Pereira,1,2,PR,SP,SP
2003,25,09/08/2003,16h00,Sabado,Sao Caetano,Cruzeiro,Sao Caetano,Anacleto Atletico-MGpanella,2,0,SP,MG,SP
2003,25,09/08/2003,18h00,Sabado,Sao Paulo,Juventude,Sao Paulo,Morumbi,3,1,SP,RS,SP
2003,25,10/08/2003,18h00,Domingo,Gremio,Athletico-PR,-,Olimpico Monumental,1,1,RS,PR,-
2003,25,10/08/2003,16h00,Domingo,Paysandu,Goias,-,Mangueirao,2,2,PA,GO,-
2003,25,10/08/2003,18h00,Domingo,Vasco,Guarani,-,Sao Januario,0,0,RJ,SP,-
2003,25,10/08/2003,16h00,Domingo,Bahia,Fortaleza,Bahia,Fonte Nova,1,0,BA,CE,BA
2003,25,10/08/2003,16h00,Domingo,Atletico-MG,Corinthians,Corinthians,Mineirao,2,3,MG,SP,SP
2003,25,10/08/2003,16h00,Domingo,Coritiba,Flamengo,Coritiba,Couto Pereira,5,0,PR,RJ,PR
2003,25,10/08/2003,16h00,Domingo,Ponte Preta,Internacional,Internacional,Moises Lucarelli,1,4,SP,RS,RS
2003,25,10/08/2003,16h00,Domingo,Figueirense,Vitoria,Vitoria,Orlando Scarpelli,1,2,SC,ES,ES
2003,26,16/08/2003,18h00,Sabado,Sao Paulo,Criciuma,-,Santa Cruz,0,0,SP,SC,-
2003,26,16/08/2003,18h00,Sabado,Atletico-MG,Athletico-PR,Athletico-PR,Mineirao,1,2,MG,PR,PR
2003,26,16/08/2003,16h00,Sabado,Coritiba,Juventude,Coritiba,Couto Pereira,1,0,PR,RS,PR
2003,26,16/08/2003,16h00,Sabado,Figueirense,Santos,Figueirense,Orlando Scarpelli,1,0,SC,SP,SC
2003,26,16/08/2003,16h00,Sabado,Bahia,Internacional,Internacional,Fonte Nova,1,3,BA,RS,RS
2003,26,16/08/2003,16h00,Sabado,Vasco,Vitoria,Vasco,Sao Januario,1,0,RJ,ES,RJ
2003,26,17/08/2003,16h00,Domingo,Paysandu,Corinthians,-,Mangueirao,2,2,PA,SP,-
2003,26,17/08/2003,16h00,Domingo,Parana,Guarani,-,Pinheirao,0,0,PR,SP,-
2003,26,17/08/2003,16h00,Domingo,Ponte Preta,Cruzeiro,Cruzeiro,Moises Lucarelli,1,3,SP,MG,MG
2003,26,17/08/2003,18h00,Domingo,Fluminense,Flamengo,Flamengo,Maracana,0,1,RJ,RJ,RJ
2003,26,17/08/2003,16h00,Domingo,Gremio,Goias,Goias,Olimpico Monumental,0,1,RS,GO,GO
2003,26,17/08/2003,16h00,Domingo,Sao Caetano,Fortaleza,Sao Caetano,Anacleto Atletico-MGpanella,3,0,SP,CE,SP
2003,27,20/08/2003,20h30,Quarta-feira,Cruzeiro,Coritiba,-,Mineirao,2,2,MG,PR,-
2003,27,20/08/2003,21h40,Quarta-feira,Corinthians,Vasco,-,Pacaembu,0,0,SP,RJ,-
2003,27,20/08/2003,20h30,Quarta-feira,Athletico-PR,Figueirense,Figueirense,Arena da Baixada,1,2,PR,SC,SC
2003,27,20/08/2003,20h30,Quarta-feira,Flamengo,Sao Caetano,Flamengo,Maracana,1,0,RJ,SP,RJ
2003,27,20/08/2003,20h30,Quarta-feira,Goias,Parana,Goias,Serra Dourada,1,0,GO,PR,GO
2003,27,20/08/2003,20h30,Quarta-feira,Juventude,Bahia,Juventude,Alfredo Jaconi,1,0,RS,BA,RS
2003,27,20/08/2003,21h40,Quarta-feira,Santos,Paysandu,Santos,Vila Belmiro,2,0,SP,PA,SP
2003,27,20/08/2003,21h40,Quarta-feira,Fortaleza,Sao Paulo,Sao Paulo,Castelao,0,2,CE,SP,SP
2003,27,20/08/2003,20h30,Quarta-feira,Vitoria,Gremio,Vitoria,Barradao,4,1,ES,RS,ES
2003,27,21/08/2003,20h30,Quinta-feira,Guarani,Atletico-MG,-,Brinco de Ouro,2,2,SP,MG,-
2003,27,21/08/2003,20h30,Quinta-feira,Criciuma,Ponte Preta,Criciuma,Heriberto Hulse,3,0,SC,SP,SC
2003,27,21/08/2003,15h00,Quinta-feira,Internacional,Fluminense,Fluminense,Beira Rio,0,1,RS,RJ,RJ
2003,28,23/08/2003,18h00,Sabado,Gremio,Sao Caetano,-,Olimpico Monumental,0,0,RS,SP,-
2003,28,23/08/2003,16h00,Sabado,Athletico-PR,Fortaleza,Athletico-PR,Arena da Baixada,3,1,PR,CE,PR
2003,28,23/08/2003,16h00,Sabado,Goias,Cruzeiro,Goias,Serra Dourada,1,0,GO,MG,GO
2003,28,23/08/2003,16h00,Sabado,Santos,Flamengo,Santos,Vila Belmiro,2,1,SP,RJ,SP
2003,28,24/08/2003,18h00,Domingo,Atletico-MG,Bahia,Atletico-MG,Mineirao,1,0,MG,BA,MG
2003,28,24/08/2003,18h00,Domingo,Corinthians,Internacional,Corinthians,Pacaembu,3,1,SP,RS,SP
2003,28,24/08/2003,16h00,Domingo,Figueirense,Coritiba,Coritiba,Orlando Scarpelli,1,2,SC,PR,PR
2003,28,24/08/2003,16h00,Domingo,Guarani,Criciuma,Guarani,Brinco de Ouro,1,0,SP,SC,SP
2003,28,24/08/2003,16h00,Domingo,Parana,Fluminense,Parana,Willie Davids,2,0,PR,RJ,PR
2003,28,24/08/2003,16h00,Domingo,Paysandu,Ponte Preta,Paysandu,Mangueirao,3,2,PA,SP,PA
2003,28,24/08/2003,16h00,Domingo,Vasco,Sao Paulo,Vasco,Sao Januario,3,2,RJ,SP,RJ
2003,28,24/08/2003,16h00,Domingo,Vitoria,Juventude,Vitoria,Barradao,3,0,ES,RS,ES
2003,29,30/08/2003,16h00,Sabado,Fortaleza,Santos,-,Castelao,0,0,CE,SP,-
2003,29,30/08/2003,18h00,Sabado,Cruzeiro,Guarani,Cruzeiro,Mineirao,4,1,MG,SP,MG
2003,29,30/08/2003,16h00,Sabado,Fluminense,Gremio,Fluminense,Municipal Juiz de Fora,2,0,RJ,RS,RJ
2003,29,30/08/2003,18h00,Sabado,Sao Paulo,Paysandu,Sao Paulo,Benedito Teixeira,1,0,SP,PA,SP
2003,29,30/08/2003,16h00,Sabado,Internacional,Vitoria,Vitoria,Beira Rio,0,1,RS,ES,ES
2003,29,31/08/2003,18h00,Domingo,Coritiba,Atletico-MG,-,Couto Pereira,2,2,PR,MG,-
2003,29,31/08/2003,16h00,Domingo,Ponte Preta,Figueirense,-,Moises Lucarelli,1,1,SP,SC,-
2003,29,31/08/2003,16h00,Domingo,Bahia,Parana,Bahia,Fonte Nova,4,2,BA,PR,BA
2003,29,31/08/2003,18h00,Domingo,Criciuma,Athletico-PR,Criciuma,Heriberto Hulse,2,0,SC,PR,SC
2003,29,31/08/2003,16h00,Domingo,Flamengo,Corinthians,Flamengo,Maracana,1,0,RJ,SP,RJ
2003,29,31/08/2003,16h00,Domingo,Juventude,Goias,Goias,Alfredo Jaconi,0,2,RS,GO,GO
2003,29,31/08/2003,16h00,Domingo,Sao Caetano,Vasco,Sao Caetano,Anacleto Atletico-MGpanella,1,0,SP,RJ,SP
2003,30,13/09/2003,18h00,Sabado,Gremio,Bahia,-,Olimpico Monumental,1,1,RS,BA,-
2003,30,13/09/2003,18h00,Sabado,Corinthians,Fortaleza,Corinthians,Pacaembu,2,0,SP,CE,SP
2003,30,13/09/2003,16h00,Sabado,Athletico-PR,Cruzeiro,Cruzeiro,Arena da Baixada,1,4,PR,MG,MG
2003,30,13/09/2003,16h00,Sabado,Santos,Criciuma,Santos,Vila Belmiro,5,2,SP,SC,SP
2003,30,14/09/2003,16h00,Domingo,Figueirense,Sao Paulo,-,Orlando Scarpelli,2,2,SC,SP,-
2003,30,14/09/2003,18h00,Domingo,Atletico-MG,Ponte Preta,Atletico-MG,Independencia,2,0,MG,SP,MG
2003,30,14/09/2003,16h00,Domingo,Parana,Coritiba,Coritiba,Couto Pereira,2,3,PR,PR,PR
2003,30,14/09/2003,16h00,Domingo,Goias,Internacional,Goias,Serra Dourada,3,1,GO,RS,GO
2003,30,14/09/2003,16h00,Domingo,Guarani,Juventude,Guarani,Brinco de Ouro,2,0,SP,RS,SP
2003,30,14/09/2003,16h00,Domingo,Paysandu,Sao Caetano,Paysandu,Mangueirao,1,0,PA,SP,PA
2003,30,14/09/2003,18h00,Domingo,Vasco,Fluminense,Vasco,Maracana,1,0,RJ,RJ,RJ
2003,30,14/09/2003,16h00,Domingo,Vitoria,Flamengo,Vitoria,Barradao,1,0,ES,RJ,ES
2003,31,20/09/2003,18h00,Sabado,Fluminense,Paysandu,-,Maracana,1,1,RJ,PA,-
2003,31,20/09/2003,16h00,Sabado,Coritiba,Gremio,Coritiba,Couto Pereira,1,0,PR,RS,PR
2003,31,20/09/2003,16h00,Sabado,Cruzeiro,Santos,Cruzeiro,Mineirao,3,0,MG,SP,MG
2003,31,20/09/2003,18h00,Sabado,Internacional,Guarani,Internacional,Beira Rio,2,0,RS,SP,RS
2003,31,20/09/2003,16h00,Sabado,Ponte Preta,Parana,Ponte Preta,Vila Belmiro,4,0,SP,PR,SP
2003,31,21/09/2003,18h00,Domingo,Sao Paulo,Atletico-MG,-,Morumbi,2,2,SP,MG,-
2003,31,21/09/2003,18h00,Domingo,Flamengo,Goias,-,Maracana,1,1,RJ,GO,-
2003,31,21/09/2003,16h00,Domingo,Bahia,Vasco,Bahia,Fonte Nova,3,0,BA,RJ,BA
2003,31,21/09/2003,16h00,Domingo,Criciuma,Corinthians,Criciuma,Heriberto Hulse,1,0,SC,SP,SC
2003,31,21/09/2003,16h00,Domingo,Sao Caetano,Figueirense,Figueirense,Anacleto Atletico-MGpanella,0,2,SP,SC,SC
2003,31,21/09/2003,16h00,Domingo,Fortaleza,Vitoria,Fortaleza,Placido Castelo,1,0,CE,ES,CE
2003,31,21/09/2003,16h00,Domingo,Juventude,Athletico-PR,Juventude,Alfredo Jaconi,4,0,RS,PR,RS
2003,32,24/09/2003,20h30,Quarta-feira,Vitoria,Criciuma,-,Barradao,1,1,ES,SC,-
2003,32,24/09/2003,21h40,Quarta-feira,Santos,Juventude,-,Vila Belmiro,1,1,SP,RS,-
2003,32,24/09/2003,20h30,Quarta-feira,Gremio,Ponte Preta,-,Olimpico Monumental,2,2,RS,SP,-
2003,32,24/09/2003,19h00,Quarta-feira,Athletico-PR,Internacional,Athletico-PR,Arena da Baixada,2,1,PR,RS,PR
2003,32,24/09/2003,21h40,Quarta-feira,Corinthians,Cruzeiro,Cruzeiro,Pacaembu,0,1,SP,MG,MG
2003,32,24/09/2003,20h30,Quarta-feira,Goias,Fortaleza,Fortaleza,Serra Dourada,0,1,GO,CE,CE
2003,32,24/09/2003,21h40,Quarta-feira,Guarani,Flamengo,Guarani,Brinco de Ouro,5,3,SP,RJ,SP
2003,32,24/09/2003,21h40,Quarta-feira,Parana,Sao Paulo,Parana,Pinheirao,4,2,PR,SP,PR
2003,32,24/09/2003,20h30,Quarta-feira,Paysandu,Bahia,Paysandu,Mangueirao,4,0,PA,BA,PA
2003,32,25/09/2003,20h30,Quinta-feira,Figueirense,Fluminense,-,Orlando Scarpelli,2,2,SC,RJ,-
2003,32,25/09/2003,20h30,Quinta-feira,Atletico-MG,Sao Caetano,Atletico-MG,Independencia,3,1,MG,SP,MG
2003,32,25/09/2003,20h30,Quinta-feira,Vasco,Coritiba,Vasco,Sao Januario,2,1,RJ,PR,RJ
2003,33,27/09/2003,18h00,Sabado,Flamengo,Athletico-PR,Flamengo,Maracana,2,1,RJ,PR,RJ
2003,33,27/09/2003,16h00,Sabado,Internacional,Santos,Internacional,Beira Rio,1,0,RS,SP,RS
2003,33,27/09/2003,16h00,Sabado,Sao Paulo,Gremio,Sao Paulo,Morumbi,3,1,SP,RS,SP
2003,33,28/09/2003,16h00,Domingo,Bahia,Figueirense,-,Fonte Nova,1,1,BA,SC,-
2003,33,28/09/2003,16h00,Domingo,Ponte Preta,Vasco,-,Moises Lucarelli,2,2,SP,RJ,-
2003,33,28/09/2003,18h00,Domingo,Fluminense,Atletico-MG,Atletico-MG,Giulite Coutinho,0,1,RJ,MG,MG
2003,33,28/09/2003,18h00,Domingo,Coritiba,Paysandu,Coritiba,Couto Pereira,1,0,PR,PA,PR
2003,33,28/09/2003,16h00,Domingo,Criciuma,Goias,Criciuma,Heriberto Hulse,1,0,SC,GO,SC
2003,33,28/09/2003,16h00,Domingo,Cruzeiro,Vitoria,Cruzeiro,Mineirao,1,0,MG,ES,MG
2003,33,28/09/2003,16h00,Domingo,Fortaleza,Guarani,Fortaleza,Presidente Vargas,3,0,CE,SP,CE
2003,33,28/09/2003,16h00,Domingo,Juventude,Corinthians,Juventude,Alfredo Jaconi,6,1,RS,SP,RS
2003,33,28/09/2003,16h00,Domingo,Sao Caetano,Parana,Sao Caetano,Anacleto Atletico-MGpanella,2,0,SP,PR,SP
2003,34,04/10/2003,16h00,Sabado,Athletico-PR,Fluminense,-,Arena da Baixada,0,0,PR,RJ,-
2003,34,04/10/2003,16h00,Sabado,Paysandu,Internacional,-,Mangueirao,0,0,PA,RS,-
2003,34,04/10/2003,18h00,Sabado,Gremio,Figueirense,Gremio,Olimpico Monumental,3,1,RS,SC,RS
2003,34,04/10/2003,18h00,Sabado,Sao Paulo,Santos,Santos,Morumbi,1,2,SP,SP,SP
2003,34,04/10/2003,16h00,Sabado,Sao Caetano,Ponte Preta,Sao Caetano,Anacleto Atletico-MGpanella,1,0,SP,SP,SP
2003,34,05/10/2003,16h00,Domingo,Juventude,Fortaleza,-,Alfredo Jaconi,2,2,RS,CE,-
2003,34,05/10/2003,16h00,Domingo,Atletico-MG,Vasco,Atletico-MG,Independencia,2,1,MG,RJ,MG
2003,34,05/10/2003,16h00,Domingo,Vitoria,Corinthians,Corinthians,Barradao,1,2,ES,SP,SP
2003,34,05/10/2003,18h00,Domingo,Criciuma,Cruzeiro,Cruzeiro,Heriberto Hulse,1,3,SC,MG,MG
2003,34,05/10/2003,16h00,Domingo,Goias,Bahia,Goias,Serra Dourada,3,1,GO,BA,GO
2003,34,05/10/2003,16h00,Domingo,Guarani,Coritiba,Guarani,Brinco de Ouro,2,1,SP,PR,SP
2003,34,05/10/2003,18h00,Domingo,Flamengo,Parana,Parana,Maracana,0,3,RJ,PR,PR
2003,35,08/10/2003,20h30,Quarta-feira,Ponte Preta,Athletico-PR,-,Moises Lucarelli,2,2,SP,PR,-
2003,35,08/10/2003,20h30,Quarta-feira,Fortaleza,Gremio,-,Castelao,2,2,CE,RS,-
2003,35,08/10/2003,21h40,Quarta-feira,Santos,Guarani,-,Vila Belmiro,1,1,SP,SP,-
2003,35,08/10/2003,19h00,Quarta-feira,Vasco,Juventude,-,Maracana,1,1,RJ,RS,-
2003,35,08/10/2003,21h40,Quarta-feira,Bahia,Sao Paulo,Bahia,Fonte Nova,3,0,BA,SP,BA
2003,35,08/10/2003,20h30,Quarta-feira,Coritiba,Goias,Coritiba,Couto Pereira,1,0,PR,GO,PR
2003,35,08/10/2003,21h40,Quarta-feira,Cruzeiro,Flamengo,Cruzeiro,Mineirao,2,0,MG,RJ,MG
2003,35,08/10/2003,20h30,Quarta-feira,Corinthians,Sao Caetano,Sao Caetano,Pacaembu,0,3,SP,SP,SP
2003,35,09/10/2003,20h30,Quinta-feira,Figueirense,Atletico-MG,Atletico-MG,Orlando Scarpelli,0,1,SC,MG,MG
2003,35,09/10/2003,20h30,Quinta-feira,Fluminense,Vitoria,Fluminense,Maracana,2,0,RJ,ES,RJ
2003,35,09/10/2003,20h30,Quinta-feira,Internacional,Criciuma,Internacional,Beira Rio,2,0,RS,SC,RS
2003,35,09/10/2003,20h30,Quinta-feira,Parana,Paysandu,Parana,Couto Pereira,4,2,PR,PA,PR
2003,36,11/10/2003,16h00,Sabado,Sao Caetano,Santos,-,Anacleto Atletico-MGpanella,2,2,SP,SP,-
2003,36,11/10/2003,16h00,Sabado,Athletico-PR,Coritiba,Athletico-PR,Arena da Baixada,2,0,PR,PR,PR
2003,36,11/10/2003,16h00,Sabado,Guarani,Ponte Preta,Ponte Preta,Brinco de Ouro,1,3,SP,SP,SP
2003,36,12/10/2003,16h00,Domingo,Juventude,Parana,-,Alfredo Jaconi,1,1,RS,PR,-
2003,36,12/10/2003,16h00,Domingo,Atletico-MG,Cruzeiro,Cruzeiro,Mineirao,0,1,MG,MG,MG
2003,36,12/10/2003,16h00,Domingo,Figueirense,Criciuma,Figueirense,Orlando Scarpelli,4,2,SC,SC,SC
2003,36,12/10/2003,18h00,Domingo,Flamengo,Vasco,Flamengo,Maracana,2,1,RJ,RJ,RJ
2003,36,12/10/2003,16h00,Domingo,Goias,Fluminense,Goias,Serra Dourada,6,1,GO,RJ,GO
2003,36,12/10/2003,18h00,Domingo,Internacional,Gremio,Gremio,Beira Rio,0,1,RS,RS,RS
2003,36,12/10/2003,16h00,Domingo,Sao Paulo,Corinthians,Sao Paulo,Morumbi,3,0,SP,SP,SP
2003,36,12/10/2003,16h00,Domingo,Vitoria,Bahia,Vitoria,Barradao,2,1,ES,BA,ES
2003,36,15/10/2003,16h00,Quarta-feira,Paysandu,Fortaleza,Paysandu,Mangueirao,3,0,PA,CE,PA
2003,37,18/10/2003,18h00,Sabado,Gremio,Atletico-MG,-,Olimpico Monumental,2,2,RS,MG,-
2003,37,18/10/2003,19h00,Sabado,Coritiba,Bahia,Coritiba,Couto Pereira,3,2,PR,BA,PR
2003,37,18/10/2003,18h00,Sabado,Flamengo,Paysandu,Flamengo,Maracana,2,0,RJ,PA,RJ
2003,37,18/10/2003,16h00,Sabado,Goias,Sao Paulo,Goias,Serra Dourada,3,1,GO,SP,GO
2003,37,18/10/2003,16h00,Sabado,Guarani,Fluminense,Guarani,Brinco de Ouro,2,0,SP,RJ,SP
2003,37,19/10/2003,17h00,Domingo,Fortaleza,Figueirense,-,Presidente Vargas,1,1,CE,SC,-
2003,37,19/10/2003,17h00,Domingo,Vitoria,Sao Caetano,-,Barradao,0,0,ES,SP,-
2003,37,19/10/2003,18h00,Domingo,Corinthians,Ponte Preta,Corinthians,Pacaembu,3,0,SP,SP,SP
2003,37,19/10/2003,16h00,Domingo,Criciuma,Vasco,Criciuma,Heriberto Hulse,2,1,SC,RJ,SC
2003,37,19/10/2003,18h00,Domingo,Cruzeiro,Juventude,Juventude,Mineirao,1,2,MG,RS,RS
2003,37,19/10/2003,16h00,Domingo,Parana,Internacional,Parana,Couto Pereira,4,0,PR,RS,PR
2003,37,19/10/2003,16h00,Domingo,Santos,Athletico-PR,Santos,Vila Belmiro,3,2,SP,PR,SP
2003,38,22/10/2003,20h30,Quarta-feira,Figueirense,Flamengo,-,Orlando Scarpelli,0,0,SC,RJ,-
2003,38,22/10/2003,21h40,Quarta-feira,Fluminense,Corinthians,Fluminense,Maracana,1,0,RJ,SP,RJ
2003,38,22/10/2003,20h30,Quarta-feira,Ponte Preta,Goias,Goias,Moises Lucarelli,0,2,SP,GO,GO
2003,38,22/10/2003,21h40,Quarta-feira,Internacional,Cruzeiro,Internacional,Beira Rio,1,0,RS,MG,RS
2003,38,22/10/2003,21h40,Quarta-feira,Bahia,Santos,Santos,Fonte Nova,4,7,BA,SP,SP
2003,38,22/10/2003,20h30,Quarta-feira,Sao Caetano,Coritiba,Sao Caetano,Anacleto Atletico-MGpanella,2,0,SP,PR,SP
2003,38,22/10/2003,20h30,Quarta-feira,Athletico-PR,Vitoria,Vitoria,Estadio do Cafe,1,2,PR,ES,ES
2003,38,23/10/2003,20h30,Quinta-feira,Vasco,Fortaleza,-,Vivaldo Lima,1,1,RJ,CE,-
2003,38,23/10/2003,20h30,Quinta-feira,Sao Paulo,Guarani,-,Morumbi,3,3,SP,SP,-
2003,38,23/10/2003,20h30,Quinta-feira,Atletico-MG,Parana,-,Mineirao,2,2,MG,PR,-
2003,38,23/10/2003,20h30,Quinta-feira,Juventude,Gremio,Gremio,Alfredo Jaconi,1,2,RS,RS,RS
2003,38,23/10/2003,21h30,Quinta-feira,Paysandu,Criciuma,Paysandu,Mangueirao,4,0,PA,SC,PA
2003,39,25/10/2003,16h00,Sabado,Bahia,Fluminense,-,Fonte Nova,2,2,BA,RJ,-
2003,39,25/10/2003,17h00,Sabado,Ponte Preta,Vitoria,-,Moises Lucarelli,1,1,SP,ES,-
2003,39,25/10/2003,19h00,Sabado,Cruzeiro,Figueirense,Cruzeiro,Mineirao,1,0,MG,SC,MG
2003,39,25/10/2003,16h00,Sabado,Coritiba,Santos,Santos,Couto Pereira,0,4,PR,SP,SP
2003,39,26/10/2003,16h00,Domingo,Criciuma,Fortaleza,-,Heriberto Hulse,2,2,SC,CE,-
2003,39,26/10/2003,18h00,Domingo,Internacional,Juventude,-,Beira Rio,0,0,RS,RS,-
2003,39,26/10/2003,16h00,Domingo,Parana,Vasco,-,Orlando Scarpelli,3,3,PR,RJ,-
